Participation_rate_1,Amplitude_1,Participation_rate_2,Amplitude_2,Participation_rate_3,Amplitude_3,Participation_rate_4,Amplitude_4,Participation_rate_5,Amplitude_5,Participation_rate_6,Amplitude_6,Participation_rate_7,Amplitude_7,Participation_rate_8,Amplitude_8,Participation_rate_9,Amplitude_9,Participation_rate_10,Amplitude_10
97.2000000000000,4.83470994906637,92.1333333333333,8.83060266343373,48.6153846153846,6.74282095334050,64.9230769230769,7.27979316961825,99.3333333333333,8.78574395018010,99.5000000000000,5.67842455701133,81.8666666666667,8.14840090445672,89.5000000000000,5.67911771953900,87.4545454545455,4.66549955313413,87.4000000000000,5.59519315769087
58.4444444444444,4.46816193219245,70,5.44666350308050,88.3076923076923,8.13642088483246,94,6.80009938843963,82.1538461538462,6.46118868327032,95.5384615384615,4.89045888699005,69.6250000000000,7.35305045980382,32.5000000000000,5.05869960452707,87.4666666666667,4.16943076764921,46,5.58346283897966
94.9473684210526,6.21034823024851,46.6153846153846,3.90020949163702,68.6153846153846,6.65795188978232,96.8888888888889,9.13147416146543,99.8666666666667,6.42844288988461,38.3333333333333,5.31842503557793,52.3076923076923,6.41503182998051,100,5.11231928424830,91.5294117647059,8.31407251639336,71.5384615384615,7.04673647007357
59.2941176470588,4.35743500261314,91.6000000000000,8.02464204984650,45.8823529411765,5.21457727706517,30.6666666666667,6.60703923876969,88.6666666666667,7.47070072224468,45.3333333333333,5.46931318668890,54.1333333333333,9.31230953505048,26.1333333333333,4.31848072156263,53.0666666666667,6.12984665569251,53.1111111111111,6.24510339381847
56.4705882352941,4.57697212087188,20.1333333333333,4.60365986898238,80.7142857142857,8.10825710744041,79.2000000000000,7.92759150326175,82.1333333333333,6.74498101526061,99.8888888888889,10.1484960023339,69.6000000000000,5.66802021089061,72.7500000000000,5.87141146191614,91,6.04838164344238,76.2666666666667,7.59021334559745
97.6666666666667,7.25955708683804,83.1428571428571,6.75488319108668,37.2500000000000,6.52446118949512,72.5882352941177,4.94816721869768,100,8.49319073807642,91.3333333333333,7.62889351999650,94.6086956521739,12.0982542723960,97.7647058823529,6.25802535344852,51.6000000000000,5.80170817729094,31.4285714285714,5.11784457318182
99.3846153846154,8.09472019641603,91.3333333333333,6.65381898549524,95.8750000000000,8.04178961084688,91.3750000000000,7.36841610105102,53.6250000000000,5.25665120441862,29.7142857142857,5.05650615159999,68.8750000000000,7.46513054573620,100,9.11745542660422,99.7777777777778,10.4142911060408,74.5263157894737,7.55005672005911
96.2666666666667,10.5319580244557,96.5333333333333,6.45442417541398,95.2941176470588,9.97259231234923,73.2727272727273,7.27540933489865,41.3333333333333,5.74166137288806,80.2500000000000,9.46732612434871,72.8750000000000,5.17602168419101,94,7.96140415987290,93.1764705882353,7.71233430309441,80.2857142857143,6.84813149859083
100,7.11784020585098,94.1176470588235,8.88445750607490,86.6250000000000,7.25983545340660,88.7200000000000,11.2337525879815,96.1250000000000,9.38312198085174,56.1176470588235,6.27424953163003,36.4285714285714,5.41605652110032,88.7500000000000,7.09691634577523,81.6470588235294,7.20200845376795,76.5333333333333,7.33008008596441
94.2222222222222,7.26034241022166,96.6250000000000,7.13974984103906,74.5882352941177,7.03099016347168,73.0666666666667,7.95629717808257,99.8888888888889,9.62529552275543,91,7.57204722550340,55.8750000000000,6.22009641552395,97.8750000000000,8.98862486449209,93.4666666666667,8.68942775926916,83.4666666666667,6.19444344602087
90,8.10858703092604,85.1250000000000,8.67487207898461,71.1764705882353,7.00222730718920,89.8571428571429,8.81658103081929,94.8750000000000,9.13673517590580,93.7142857142857,6.72951885114069,91.2857142857143,9.17667591811775,78.7500000000000,6.44225217308405,50.0800000000000,7.83342282683159,48.3076923076923,4.04422895611492
87.6800000000000,6.17588638704847,27,5.05074064658395,94,10.7405905448001,80.2500000000000,8.98707876024125,100,10.6615260077629,79.1764705882353,5.62551346699543,90.5714285714286,8.26723072950017,25.2857142857143,4.75647767680215,61.1250000000000,6.12415842766646,75.2500000000000,6.80600462391583
98.3157894736842,8.85834067794380,52.6666666666667,5.65244064766014,60.9333333333333,6.81377609800871,92.7500000000000,7.50729939515356,89,5.19781812068601,100,10.3985712170083,67,7.37659387572677,58,4.69558106099852,100,9.40789033122261,66,5.54227723607290
98.8235294117647,8.98915564521437,57.6250000000000,5.67944863288532,93.8666666666667,8.14251539216093,43.5384615384615,5.48079719892566,86.6666666666667,6.77343899599092,94.1111111111111,8.13783828385657,77.6000000000000,7.55412151427706,99.2500000000000,10.1937519235434,99.2000000000000,8.02276897468988,89.7142857142857,6.03331789244232
82.6250000000000,2.40661729064665,87.3750000000000,7.73393269953776,57.4444444444444,5.80250468758176,27.5555555555556,6.29111339297246,48.1250000000000,6.57872901366496,96.4285714285714,7.61840314437519,63,5.58749186744783,92.2307692307692,10.2526451996324,95.8750000000000,10.5329031082889,59.5714285714286,6.03866674241377
84.2500000000000,5.84581490386087,69,5.81544826733574,67.1000000000000,6.60735465975725,40.6153846153846,6.73343106669849,95.6000000000000,5.09282719425040,88.8571428571429,7.09442169401437,96.2352941176471,8.72921143560032,65.6666666666667,5.61363755081539,99.2941176470588,10.4336101046416,99.5000000000000,9.41304012290891
63.0666666666667,4.76482626766576,69.7777777777778,6.49221825701240,74.3333333333333,7.73460222782796,23.2000000000000,6.19667679549342,98.9411764705882,9.79148222522433,100,10.3038359173327,75.5714285714286,5.68746210148954,95.2857142857143,4.79645622352720,98.2352941176471,7.78282793011006,60.6666666666667,5.32922524922719
94.5263157894737,6.40099385078892,71.5714285714286,4.78005391281946,62.7500000000000,6.78477941859982,82.9411764705882,8.67633296335235,88.4000000000000,4.60534333211170,99.2307692307692,9.77041230046273,87,8.32506799079056,90,7.02884046455887,88.4000000000000,5.83649365443460,36,3.67487391115404
100,7.85327599089893,40.8750000000000,5.29099585493435,45.1428571428571,6.68062305318804,92.4000000000000,9.12310228597617,23.3846153846154,5.24416113556488,84.7500000000000,6.11870855247633,49.5714285714286,4.83190810684626,100,7.60096891252480,95.5000000000000,8.50796078358707,95.6250000000000,6.54270243210569
98,8.63568044526116,42.4285714285714,4.83288112689742,92.1333333333333,7.55021563197930,96,9.06878568069961,99.7500000000000,8.58364716579598,96.5333333333333,8.22517597701119,98.3750000000000,9.10035346929058,92.6250000000000,6.31222763903431,97.3333333333333,10.6565490931242,68.7142857142857,5.41845702497284
52.7058823529412,4.13386966381733,96.7500000000000,9.26315232338604,95.7142857142857,6.78972258295908,80.1333333333333,6.65057290782779,91.2857142857143,7.05764011421838,100,10.7211030793749,87.3846153846154,8.14237689506735,60.3750000000000,5.29209429705555,76,6.64062484818700,83.7142857142857,4.95538487657454
91,4.60050365699305,95.3333333333333,9.04010770157932,73.8823529411765,7.43056546007245,77.0666666666667,7.98796949488488,67.6250000000000,5.05897597228620,98.8571428571429,9.54197573460778,77.4666666666667,7.16502423670391,34.9230769230769,4.32859899784734,57.5555555555556,6.49479380653406,95.5789473684211,7.45077000303716
58.7619047619048,5.26864123845864,90.2666666666667,8.46609771815608,96.1176470588235,8.37934868866897,56.2857142857143,5.41414992707295,96.1428571428571,7.34106498491974,42.3333333333333,5.24433837363801,89.1428571428571,8.35158895731991,86.7500000000000,6.06300692639284,99.3750000000000,10.1741427411285,93.3333333333333,8.67431581715652
25.7333333333333,2.83828391291214,51.2500000000000,3.89573554046844,90.8750000000000,8.79397445867049,26.8750000000000,4.99605664816873,77.8750000000000,5.74195639267152,48.5333333333333,5.89191160168060,82.6666666666667,6.42157243514086,100,10.2611184569340,89.7500000000000,8.49586077864731,89.0666666666667,6.78506798647358
47.3846153846154,4.10736068335818,100,6.44193212722010,54.1250000000000,5.09791551664303,92.6666666666667,9.17915367541234,86.3529411764706,6.39225515389483,60.1333333333333,5.65347003909056,70.3529411764706,6.89533156984709,98.5882352941177,9.97869143287900,93.4666666666667,6.22411287664121,98.8888888888889,9.77576949390434
26.4000000000000,2.87650520862033,84.3750000000000,7.66717853330557,32.7500000000000,5.62240295292040,79.7333333333333,7.70150406659446,46.5333333333333,5.06731673328121,99.1250000000000,8.80163477860068,100,6.95618380709399,86.8571428571429,5.11010505033655,60.1250000000000,5.98436630617512,34.3529411764706,5.24431625156728
45.8888888888889,5.34244151862086,26.2222222222222,5.59518910650431,67.2857142857143,6.91456170475894,23.8666666666667,6.48573801179237,89.2857142857143,5.50903861511609,84.8235294117647,7.22251493235948,81,4.98304785689946,95.8750000000000,7.39847781171610,47.3333333333333,5.64849729576811,51.2857142857143,4.98533367804128
42.2105263157895,4.89773566256622,93.5789473684211,6.67397178171801,44.8571428571429,6.43470673966204,65.8666666666667,7.54122949825624,93.7142857142857,7.62819760430732,55.2500000000000,5.21788149745688,58.6666666666667,5.73759519162773,100,5.58966189874353,68.5882352941177,5.99070831221441,99.1111111111111,9.77255794314000
66,4.79635925678275,47.0588235294118,5.04345807928052,38.9333333333333,5.25038511833119,55.6470588235294,7.02803746751066,98,8.51083674454645,88.9333333333333,7.01671597135282,79.0769230769231,7.17388540470743,96.1176470588235,9.51766536210115,51.7142857142857,5.84104914233337,78.7058823529412,6.77862781637756
72.2352941176471,5.34637324806842,24.1666666666667,4.79697119321340,63.3846153846154,6.83272635377002,63.0588235294118,5.93435092689037,80,5.72262295680287,99.8666666666667,10.0000498801327,62.1176470588235,5.75964908354305,75.4545454545455,8.20749090121288,90.2352941176471,7.02694843590454,89,5.93539011605154
94.3809523809524,8.58948003068737,20.2666666666667,6.07551436634215,95.2222222222222,9.82256627217173,47.5714285714286,7.44471397013462,55.8666666666667,6.03519449463686,54.4000000000000,6.21491638770401,37.0666666666667,5.75192645887104,99.8571428571429,6.55681896151551,47.3333333333333,5.31112701690988,25,5.62791913183296
97.3684210526316,8.58168749797484,92.9333333333333,8.16928574299813,64.6666666666667,7.07192981723770,56.5333333333333,5.13880503771057,77.6250000000000,7.44622340684430,80.6666666666667,6.99342748041582,88.8888888888889,9.06388434981525,91.6923076923077,5.32281533430580,81.8461538461538,4.97888115231890,83.4666666666667,6.75896193641614
97.1111111111111,6.44363732694342,86.6666666666667,6.83188109458005,98.8235294117647,8.53652752451060,45.1666666666667,4.37059755402104,97.5555555555556,9.48499518118634,90.1176470588235,7.69508736020249,78.9333333333333,6.61038060400145,73.0666666666667,4.68100235731806,65.7647058823529,5.98293200075330,37.6923076923077,5.00710089790899
79.4285714285714,4.93468248846288,52.1250000000000,5.96207463082976,59.8666666666667,4.08405587981354,91,7.85570360041364,65.5714285714286,6.14987038721502,100,8.20691047840388,83.4545454545455,6.25365617258508,74.8750000000000,6.29906979518389,64.5333333333333,5.89784385115744,41.5714285714286,4.50328461734084
54.5263157894737,4.23503328523092,51,6.08312498808931,81.8571428571429,8.16291290447093,61.0588235294118,7.62895134607409,80.6250000000000,10.5077893963912,54.2666666666667,7.92659640854530,66.7500000000000,7.12601114920219,100,6.35729019468585,99.7777777777778,9.89375601206872,99.5000000000000,9.62184193197123
97.4117647058824,6.81792846565663,87.4666666666667,5.79555415584077,97.2941176470588,8.81542961651840,80.8235294117647,5.25949162632840,69.7647058823529,6.18064807085310,100,5.95840942291160,32.3333333333333,6.08633431370099,78.8571428571429,9.95797481488224,42.2666666666667,5.71544665731492,22.8571428571429,4.67352513750965
80.5517241379310,10.3297052830849,62,6.15655777079830,74.8888888888889,7.93638482212635,31,5.63698643028062,100,7.13108942754923,76.5000000000000,6.55955579469912,97.1428571428571,7.93236396837889,63.5714285714286,5.39539446937290,89.7500000000000,7.71884939014344,48.2857142857143,5.15385228509461
37.1764705882353,4.89190973735800,98.1250000000000,9.32456975251478,83.8666666666667,10.1404013078683,23.0769230769231,6.68900993375361,97.6250000000000,9.13860040437659,100,9.53069468161224,85.8461538461538,7.38421688076890,63.1250000000000,5.44117046579200,46.8235294117647,5.13031866185814,95.1250000000000,8.90153065548239
66.1176470588235,4.52992318866828,91.3684210526316,9.04679399416606,90.3333333333333,8.72892170946691,84,8.59206689306872,58.5333333333333,5.45276171895539,87.5294117647059,5.32051589381511,62.7500000000000,6.78989621729019,34.1333333333333,4.34593818154303,96.4137931034483,10.6225314954438,87.6250000000000,5.90826798082586
64.2500000000000,3.99146010860313,81.0967741935484,8.42620560295966,50.7142857142857,4.28258569990289,76.4000000000000,8.44381642876655,72.5000000000000,5.99160877755155,75.6000000000000,6.81968450598728,78.3333333333333,8.14755408607126,95.2941176470588,9.21558700276205,100,8.39261917874841,68,6.66054168740955
49.2631578947368,5.14878636740861,95.0588235294118,9.21312437061159,36.1176470588235,6.12681554364087,36.7500000000000,6.22483066769869,98,7.82807948782721,48.6153846153846,6.13324708441667,30.5555555555556,5.63642334124604,99.3750000000000,8.98676962688900,55.7500000000000,6.10139220664390,85.1250000000000,5.59693290778742
27.4666666666667,2.98836161502543,91,7.71956554480394,72.3333333333333,7.59160296496317,46.0909090909091,6.37429668283786,90.2666666666667,8.26260150538083,88.7058823529412,9.11373150563458,48.6315789473684,6.50015027511057,51.5714285714286,5.14109196196797,100,5.84319184782278,89.2941176470588,8.02296725665320
79.3750000000000,6.82427448522205,20.1428571428571,5.99678414474355,61.2500000000000,6.34243893644453,93.5333333333333,10.3106661018059,21.8461538461538,4.34806924741732,83.2000000000000,5.95370161928045,84.6153846153846,7.61140659086967,98.8571428571429,9.34784070747376,93.3000000000000,9.64581363131250,64.7058823529412,6.37664936952688
28.9230769230769,4.69868266960718,21.1428571428571,5.95901808254144,42.5454545454546,5.79940375484353,33.1428571428571,6.61576163527607,99.8333333333333,8.13603457960861,89.1250000000000,6.08193053023432,89.8666666666667,7.17057433245327,100,8.17142155642523,95.8750000000000,7.84467267411283,94.2352941176471,8.12932033620567
43.1428571428571,4.16628293304341,43.8000000000000,5.69976695021321,54.1250000000000,7.20001777793843,26.4285714285714,5.48794248008663,64.8571428571429,5.79403460135410,85,6.00951262293324,46.7000000000000,6.70553641728919,35.4285714285714,5.31356763005991,29.7333333333333,5.12691656904252,95.8750000000000,8.60696590475527
96.4000000000000,5.32183843060598,20.6250000000000,5.89414674837632,65.3333333333333,6.43337456124688,52.2666666666667,6.87386321158567,23.1666666666667,4.89770068001606,98.7368421052632,10.0116707305145,43.2857142857143,6.18197234231855,94,9.90055000089782,100,9.47096058930213,78.1333333333333,13.7163083367044
38,4.69325225275734,95.7333333333333,8.75340909151085,52.1428571428571,4.65047411221152,64.1176470588235,7.61460432735142,99.2941176470588,8.68729591945914,98.1428571428571,9.52583511164340,85.2500000000000,7.56305924399631,99.2500000000000,8.65415240594435,95.3333333333333,5.50078231866451,85.6000000000000,5.25580440061488
85.9130434782609,8.45552908160157,94,7.03185422872473,38.2500000000000,6.41019820321340,20.9333333333333,6.37563899571908,100,10.1331532655236,98.1111111111111,9.77372182962093,99.6666666666667,9.83781863022379,95.2857142857143,5.60636795953940,74.7368421052632,6.80512334112176,88.2352941176471,9.25647817811054
97.6666666666667,7.53116817654096,92.5333333333333,7.09329426376293,95.5714285714286,8.22655183509454,80.4615384615385,8.01696969585429,34.6250000000000,5.59223783055322,80.8235294117647,9.17366328353301,94,7.37830224823028,86.2352941176471,6.25948859465742,100,10.5623985006644,77.1666666666667,4.20583320962990
85.2000000000000,3.09553767468994,93.5714285714286,5.52932034746051,54.6153846153846,5.42179218065485,21.3333333333333,5.90751637702842,98.4285714285714,9.89111916149640,90.8235294117647,9.83147761748738,89,6.49478575751791,82.7777777777778,10.6352829116337,70.5714285714286,8.45765190746386,95.2380952380952,6.73807410096179
86.1176470588235,8.04802024915267,38.6666666666667,5.95399395017318,64.2666666666667,7.14326802372113,23.7333333333333,7.02680069629877,27.3846153846154,4.46782819615649,100,9.87020273568130,38,5.19689970704598,88.9411764705882,5.96599474702974,85.5000000000000,6.79061093245891,51.8666666666667,6.39538762578779
39.2000000000000,5.19134251969604,92.2222222222222,8.89278376804116,22.8000000000000,5.00236696631047,96.6153846153846,7.50447043083366,63.3750000000000,5.89637396340490,95.0588235294118,10.8671790618898,93.2500000000000,9.55289108998088,57.8888888888889,4.44925666457707,78,6.40512223590787,38.4444444444444,4.52938498049906
86.5333333333333,7.91989382128905,94.2500000000000,6.25645826693194,67.4285714285714,4.26941689562462,69.1250000000000,8.32493753412158,36.7142857142857,4.37277654151013,91.7647058823529,7.14963124561455,95.6000000000000,6.83235517688114,88,6.34121805090144,38.5333333333333,4.23437249692040,93.2500000000000,11.0129257080900
70.8000000000000,5.36058411957324,29.6000000000000,4.22724202919513,63.2631578947368,7.19049268977003,54.2105263157895,7.45279605581668,32.1333333333333,5.09662080563642,99.5000000000000,8.30061154338261,92.2857142857143,9.53063778642319,34.8000000000000,5.36090630429044,99.5714285714286,8.98858597219558,38.8750000000000,5.68949606720303
94.4705882352941,8.17321977725468,36.2352941176471,5.47052650293930,93.5714285714286,8.46407412928297,63.1250000000000,5.19458524179537,99.8666666666667,6.80313879866611,43.1428571428571,5.78436868458960,87.4666666666667,9.37314283323839,95,8.29757552510589,21.5555555555556,3.67588773488615,87.8571428571429,6.73726919282020
96.8888888888889,7.28790287067572,90.2666666666667,5.39010436353121,40.5000000000000,5.36054031596433,80.5000000000000,8.56254913796115,64.2222222222222,6.19509443290520,31.6923076923077,4.50072633967777,99.2000000000000,8.08757247676013,100,10.6419567571353,55.6000000000000,5.97816209361742,90.4705882352941,6.51883719814234
96,2.43293259185707,85.3333333333333,4.83870419886090,97.8571428571429,8.91112901350606,77.0769230769231,8.05680149842096,77.4285714285714,7.64289473387932,99.6250000000000,9.54637726037372,85.6250000000000,6.52054224106801,74,10.7065427082164,31.5000000000000,5.12074140599758,23.2500000000000,4.69238455423041
26.3750000000000,4.49535920622708,66.5555555555556,6.30189850441708,67.6000000000000,7.16411701668697,77.8260869565217,9.35024709779977,68.5000000000000,6.23342196160909,60.3076923076923,5.93428684545652,86.9333333333333,8.75545976957374,94.1250000000000,8.25606219216847,91.8666666666667,6.09799937812148,94.2666666666667,7.54264733357006
69.1764705882353,5.43702809107707,92.6000000000000,7.60296368721494,71.1851851851852,7.56858772404132,66.2500000000000,7.17057746177500,100,9.92549610053305,100,10.6289191491885,80.4285714285714,6.36178538161214,25.4285714285714,4.65274331629708,97.1250000000000,9.80498626305146,50.8571428571429,4.25518648925010
26.8235294117647,4.16747287111657,68.4285714285714,5.20562404636037,88.8000000000000,10.5996555957600,34.9333333333333,6.04363903911125,100,6.18680972521533,44.1333333333333,5.73405223736874,71.9000000000000,13.3283630219084,99.0588235294118,8.53775974400425,94.9411764705882,6.83723117137467,63.8461538461539,5.25984416887429
98.4000000000000,8.12443357980828,70.8750000000000,6.62490993150826,35.6250000000000,5.10572206062929,92.5333333333333,4.73400136893646,89.4666666666667,6.10817384067216,96.6250000000000,7.60431007339355,61.3333333333333,7.10850976431330,97.7500000000000,8.98645889180162,100,10.5216798223693,62.5333333333333,6.23739314026171
90,6.95476326049305,26,5.64565342637134,94.6666666666667,7.98440193550549,22.4210526315790,6.16046385510295,29.8461538461538,3.97604306030052,75.7142857142857,6.41931861921338,78.4615384615385,7.54723729496053,60.5333333333333,5.69144781387127,94.4000000000000,6.93824322108958,95.2307692307692,8.09733294481247
98.6666666666667,6.81206118060112,82.1250000000000,5.73283903948843,45.6250000000000,6.94818389951595,97.6470588235294,8.90435024855919,24.2666666666667,5.29221752922049,99.8666666666667,10.0619086487268,33.5714285714286,5.61722707973557,98.5000000000000,7.87853924363374,53.6250000000000,5.78831017903230,50.2857142857143,4.12417526489123
92.1250000000000,7.15503879916878,98.3157894736842,9.81444531290188,54.4285714285714,5.38263625372972,90.5882352941177,8.93403198545559,92.1176470588235,7.08208270201433,100,10.8795619947735,48.5333333333333,6.51728417412435,89.5714285714286,5.73959889159516,69.8888888888889,5.88959992080521,85.7500000000000,7.23319486637844
79.8666666666667,3.68241349534765,92.7058823529412,8.18753203357958,71.8461538461538,5.11981086496379,61.2000000000000,5.92241695029491,92.6153846153846,6.97792289140397,93.7931034482759,10.8827054994368,66.4000000000000,7.41569863232958,51.5384615384615,5.66293379526572,97.2857142857143,10.2518531043877,97.3846153846154,8.55742341273465
82.5882352941177,7.57127836078494,98.8235294117647,14.9489449736875,66.6315789473684,6.35651530763180,88.1333333333333,9.09634061228949,99.7777777777778,6.41472433722820,92.2666666666667,7.50789730225674,91.3750000000000,7.06627759624101,97.7333333333333,5.80451511420755,91.7500000000000,4.57496204971737,42.3529411764706,5.01174027675039
81.1428571428571,6.57913043811152,75.3846153846154,6.02259751562761,63.6000000000000,7.29067799155626,96.2666666666667,8.31973317586842,95.1250000000000,8.68596908987057,64.1428571428571,6.13175534338340,49.1764705882353,5.42003093027770,96.8000000000000,9.79863391017129,96.0833333333333,8.96442885774367,90.3157894736842,8.11561768770279
75.4444444444444,3.57992508677154,68.5714285714286,6.15119684332853,26.1538461538462,4.97920969073984,36.2500000000000,6.14572699820456,55.3333333333333,5.59171859458547,27,4.53877407284686,99.3750000000000,9.75909049470649,99.8750000000000,9.62114669784346,24.1666666666667,4.38293497365473,63.2307692307692,5.90987907202122
55.1250000000000,5.00735187824630,81.3846153846154,8.22992206207474,67.4285714285714,6.80217797812016,86,8.11625598138428,98.4000000000000,6.13816218436310,48.5000000000000,6.08359517320117,47.6000000000000,6.61657718196096,42.6666666666667,5.51401490155523,46,4.98157931564064,48.6666666666667,4.25513347218739
100,9.31015306785353,51.1250000000000,5.66023553411924,32.8333333333333,4.03579620959378,98.1052631578947,9.34612831451402,99.6666666666667,7.32635679158771,94.1052631578947,8.14285343449636,95.2500000000000,9.46478836676067,100,10.4204484919171,98.5714285714286,8.61317502368364,99.0588235294118,9.54663040373254
82.7058823529412,4.76107022496051,38.8571428571429,4.48698106306927,92.4117647058824,11.2450126695913,77.3076923076923,6.94865521178456,80,8.53072694572281,77.8750000000000,6.94142649058144,79.4666666666667,7.63971992837873,43.8666666666667,5.47600604015672,43.4285714285714,4.99207783256528,50.9230769230769,6.62083204698857
27.5000000000000,1.85752563553403,52.6666666666667,5.63019942427902,38.7058823529412,6.04895390079387,32.6666666666667,6.26377852946861,56.4444444444444,6.04302467269785,99.7142857142857,10.2893117873148,88.7058823529412,6.14356655779744,32.4285714285714,3.90286813112242,93.3750000000000,8.70407812726555,26.4000000000000,4.64901812536686
50.8750000000000,5.10825809335259,82.1250000000000,7.51808506541922,100,9.26242919869463,36,5.65686016941762,96.5333333333333,7.27918731366643,32.3750000000000,5.03293168403000,95.5555555555556,8.00835793575567,25.8571428571429,4.74449910502517,94.5384615384615,8.46222904996509,88.2352941176471,5.42506313219436
68.4705882352941,4.93019624970968,65.6470588235294,8.46147550277781,94,8.43432677420043,22.8571428571429,6.65364841320308,100,9.23172107633515,58.5882352941176,6.29143621808416,33.6923076923077,4.84276952771913,93.1111111111111,4.71338185179591,92,6.32332168322626,67.5000000000000,7.04856400566026
68.3750000000000,4.81159198411226,82.7777777777778,5.80864421998487,53.6250000000000,5.86043674069501,21.8666666666667,6.34203540798851,98.8888888888889,9.38001294255995,89.3076923076923,7.94072059425922,69.8571428571429,5.97248676488584,75.2307692307692,6.55353470040784,61,4.04737637382751,31.5000000000000,5.62682710113162
96.6666666666667,6.05059162571432,66.5000000000000,6.78563095931365,66.5333333333333,5.84304337482574,63.5714285714286,7.45682727053198,84,5.68194347416106,99.6000000000000,7.93740822328047,28.8095238095238,5.63699452913981,34.2500000000000,4.16768361339962,99.5714285714286,8.27674830315932,92.1176470588235,8.28352580634737
55.2941176470588,4.81993634927780,73.1250000000000,6.71563675704864,89.5714285714286,8.64344589078342,48.8000000000000,6.75943746650699,49.2307692307692,5.87095125969472,62.5714285714286,5.60941858823074,56.3428571428571,7.90054414408647,87.8823529411765,4.97339080312656,69.6923076923077,6.35301674488070,99.5714285714286,9.76739328134025
81.6000000000000,6.19465020104442,66,5.94506139406781,98.6666666666667,8.91461855117800,91.2500000000000,6.03378502272927,29.0769230769231,5.31074986947998,97.0666666666667,8.89221496544832,81.5652173913043,8.27649211477582,99.7647058823529,7.52431139767612,50.6896551724138,5.36222089371077,85.5555555555556,9.44783556478617
50.7777777777778,5.22198111360890,31.8461538461538,5.41840831408072,62.1250000000000,6.88044856022940,23.6000000000000,5.60597238362604,29.5000000000000,4.55989467743118,52.1538461538462,5.83206692743703,98.5714285714286,9.73190598416146,75.8461538461538,4.27024592670700,53.5000000000000,5.94314236576408,36.4000000000000,5.40324934602772
